objectid,identifier,notes,orderid,title,description,creator,location,date,dateCreated:start,dateCreated:end,type,content_type,format,subject,subject#0,subject#1,subject#2,subject#3,subject#4,subject#5,filename,customtext:LCHSObjectID,rights,location:placename/en2,display_template,object_location,image_small,image_thumb
01-06-583,01-06-583,,,Latah County Courthouse,Latah County Courthouse,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Courthouse; Idaho,Moscow Public Buildings,Courthouse,,Idaho,,,01-06-583.jpg,01-06-583,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-583.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-583_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-583_th.jpg
01-06-584,01-06-584,,,Saint Mary's School entrance,Saint Mary's School entrance,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-584.jpg,01-06-584,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-584.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-584_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-584_th.jpg
01-06-585,01-06-585,,,Moscow High School entrance,Moscow High School entrance,,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-585.jpg,01-06-585,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-585.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-585_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-585_th.jpg
01-06-586,01-06-586,,,Well #7,Moscow Water Department's Well #7,,"Moscow, ID",1961-04-17,4/17/1961,,Image;StillImage,,image/jpeg,Moscow Public Buildings; ; Idaho,Moscow Public Buildings,,,Idaho,,,01-06-586.jpg,01-06-586,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-586.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-586_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-586_th.jpg
01-06-587,01-06-587,,,Moscow's 3rd St. looking east,"view of 3rd St toward east from downtown, in winter, showing old post office, the First United Methodist Church and early schools",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; ; Idaho,Moscow Public Buildings,,,Idaho,,,01-06-587.jpg,01-06-587,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-587.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-587_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-587_th.jpg
01-06-588,01-06-588,,,Moscow's 3rd St. looking north from courthouse,"View of 3rd St looking north from the courthouse, showing old post office, the First United Methodist Church and Moscow High School (now the 1912 Center). This image was used as a Christmas greeting card.",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; ; Idaho,Moscow Public Buildings,,,Idaho,,,01-06-588.jpg,01-06-588,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-588.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-588_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-588_th.jpg
01-06-589,01-06-589,,,1912 Center tree removal,tree removal at the 1912 Center prior to building a parking lot on the west side of the building,,"Moscow, ID",2012,2012,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-589.jpg,01-06-589,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-589.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-589_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-589_th.jpg
01-06-590,01-06-590,,,1912 Center tree removal,tree removal at the 1912 Center prior to building a parking lot on the west side of the building,,"Moscow, ID",2012,2012,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-590.jpg,01-06-590,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-590.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-590_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-590_th.jpg
01-06-591,01-06-591,,,1912 Center tree removal,tree removal at the 1912 Center prior to building a parking lot on the west side of the building,,"Moscow, ID",2012,2012,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-591.jpg,01-06-591,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-591.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-591_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-591_th.jpg
01-06-592,01-06-592,,,1912 Center tree removal,tree removal at the 1912 Center prior to building a parking lot on the west side of the building,,"Moscow, ID",2012,2012,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; 1912 Center; Idaho,Moscow Public Buildings,Schools,1912 Center,Idaho,,,01-06-592.jpg,01-06-592,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-592.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-592_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-592_th.jpg
01-06-593,01-06-593,,,McConnell Mansion,McConnell Mansion,,"Moscow, ID",2012,"Spring, 2012",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Museums; Idaho,Moscow Public Buildings,Museums,,Idaho,,,01-06-593.jpg,01-06-593,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-593.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-593_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-593_th.jpg
01-06-594,01-06-594,,,McConnell Mansion,McConnell Mansion,,"Moscow, ID",2012,"Spring, 2012",,Image;StillImage,,image/jpeg,Moscow Public Buildings; Museums; Idaho,Moscow Public Buildings,Museums,,Idaho,,,01-06-594.jpg,01-06-594,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-594.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-594_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-594_th.jpg
01-06-595,01-06-595,,,Norwegian Church,Norwegian Church on Second St. at Van Buren (later a Unitarian Universalist church),,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-595.jpg,01-06-595,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-595.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-595_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-595_th.jpg
01-06-596,01-06-596,,,Good Samaritan Village,"Good Samaritan Village, a retirement community opened in 1976",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; ; Idaho,Moscow Public Buildings,,,Idaho,,,01-06-596.jpg,01-06-596,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-596.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-596_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-596_th.jpg
01-06-597,01-06-597,,,Mary Reed in front of the McConnell Mansion,Mary Reed standing in front of the McConnell Mansion Museum. b/w,,"Moscow, ID",1986-11-26,11/26/1986,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Museums; Idaho,Moscow Public Buildings,Museums,,Idaho,,,01-06-597.jpg,01-06-597,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-597.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-597_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-597_th.jpg
01-06-598,01-06-598,,,Church at 217 E. Sixth St.,"Church at 217 E. Sixth St., Moscow purchased in 2008 by All Souls Christian Church from NW Home Baptist Mission Board; built in 1876-87 by First United Methodist Church of Moscow. In 1904 it became Our Savior's Norwegian Lutheran Church. From 1968 to 2007 the Baptists held services in the church (see",,"Moscow, ID",1987,1987,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-598.jpg,01-06-598,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-598.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-598_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-598_th.jpg
01-06-599,01-06-599,,,First Baptist Church,A group standing in front of the First Baptist Church located on 1st Street and Jackson Streets in Moscow.,,"Moscow, ID",1958,1958,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-599.jpg,01-06-599,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-599.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-599_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-599_th.jpg
01-06-600,01-06-600,,,McDonald Elementary School,A portable building behind the A. B. McDonald Elementary School.,,"Moscow, ID",1981-04-02,4/2/1981,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-600.jpg,01-06-600,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-600.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-600_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-600_th.jpg
01-06-601,01-06-601,,,First Presbyterian Church,"First Presbyterian Church, built in 1883 at the S. W. corner of 4th and Van Buren Streets in Moscow, Idaho. Picture taken by M. L. Ronig who lived at the SE corner of D St. & Main Street. Picture taken circa 1906.",,"Moscow, ID",1906,1906,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-601.jpg,01-06-601,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-601.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-601_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-601_th.jpg
01-06-602,01-06-602,,,First Presbyterian Church,"Large group in front of the First Presbyterian Church, built in 1883 at the S. W. corner of 4th and Van Buren Streets in Moscow, Idaho. Photograph was taken sometime after the basement was built in 1932.",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-602.jpg,01-06-602,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-602.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-602_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-602_th.jpg
01-06-603,01-06-603,,,First Presbyterian Church,"People in front of the First Presbyterian Church, on July 13, 1955. Photograph taken by Clifford Ott.",,"Moscow, ID",1955-07-13,7/13/1955,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-603.jpg,01-06-603,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-603.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-603_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-603_th.jpg
01-06-604,01-06-604,,,First Presbyterian Church,"Front entrance of the First Presbyterian Church, on July 13, 1955. The readerboard in front of the church lists the sermon as ""Prudes and Prodigals"" by Harry D. Johns, pastor. Photograph taken by Clifford Ott.",,"Moscow, ID",1955-07-13,7/13/1955,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-604.jpg,01-06-604,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-604.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-604_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-604_th.jpg
01-06-605,01-06-605,,,High School,"The High School, Moscow, Idaho. Exterior view of the high school in Moscow, Idaho.",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-605.jpg,01-06-605,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-605.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-605_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-605_th.jpg
01-06-606,01-06-606,,,Russell School,"Russell's High School, Moscow, Idaho. Exterior view of Russell school in Moscow, Idaho.",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-606.jpg,01-06-606,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-606.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-606_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-606_th.jpg
01-06-607,01-06-607,,,Post Office,"No. 5, Post Office Moscow, Idaho. Post Office (federal building) in Moscow, Idaho circa 1915.",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Post Office; Idaho,Moscow Public Buildings,Post Office,,Idaho,,,01-06-607.jpg,01-06-607,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-607.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-607_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-607_th.jpg
01-06-608,01-06-608,,,First Baptist Church,"First Baptist Church at First and Jackson Sts, Moscow, ID",,"Moscow, ID",1969,<1969,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-608.jpg,01-06-608,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-608.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-608_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-608_th.jpg
01-06-609,01-06-609,,,costume party at St. Marks's Episcopal Church Guild Hall,"Costume party at St. Marks's Episcopal Church guild hall ""The Guild Hall served [several church functions]. But more important to the community, on weekdays, the hall was open to outsiders for social activities and amateur plays. Many private parties and dances were held in the hall... In December of 1916, the ranting evangelist, Bulgin, held forth in a circus tent on the vacant lot by the post office on Third Street. He was strong on fire and brimstone in the hereafter and warned 'God help you mothers who permit your innocent daughters to attend dances.' As a result all dancing was forbidden at high school parties. Father Watson, beloved rector at St. Mark's at the time, invited any young people who wanted to dance to come over to the Guild Hall, and this became a haven for well-chaperoned and orderly parties. Bulgin went on his way with pockets well-lined with cash from earnest, self-denying evangelical church members, but left an aftermath of intolerance from which the community was a long time recovering."" - Abe Goff (1899-1984) The guild hall burned along with the church and rectory in a devastating fire August 14, 1937. Previously labeled as 30-04-095 but renumbered after identified as St Mark's (Feb 2021)",,"Moscow, ID",1926,1926-1927,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Churches; Idaho,Moscow Public Buildings,Churches,,Idaho,,,01-06-609.jpg,01-06-609,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-609.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-609_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-609_th.jpg
01-06-610,01-06-610,,,First Moscow High School,"First Moscow High School (postcard sent to Mrs. F. M. Green of Troy, ID)",,"Moscow, ID",,,,Image;StillImage,,image/jpeg,Moscow Public Buildings; Schools; Idaho,Moscow Public Buildings,Schools,,Idaho,,,01-06-610.jpg,01-06-610,"Copyright, Latah County Historical Society Collections. All Rights reserved, contact the Latah County Historical Society for reproduction information.",,image,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/01-06-610.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/small/01-06-610_sm.jpg,https://latahcountyhistory.sfo3.digitaloceanspaces.com/moscow/thumbs/01-06-610_th.jpg
